public_food_key,food_name,sheet,is_liquid_sheet,classification,energy_with_dietary_fibre_equated_kj,energy_without_dietary_fibre_equated_kj,moisture_water_g,protein_g,nitrogen_g,fat_total_g,ash_g,total_dietary_fibre_g,alcohol_g,total_sugars_g,added_sugars_g,free_sugars_g,starch_g,available_carbohydrate_without_sugar_alcohols_g,available_carbohydrate_with_sugar_alcohols_g,calcium_ca_mg,iodine_i_ug,iron_fe_mg,magnesium_mg_mg,phosphorus_p_mg,potassium_k_mg,selenium_se_ug,sodium_na_mg,zinc_zn_mg,retinol_preformed_vitamin_a_ug,betacarotene_ug,betacarotene_equivalents_provitamin_a_ug,vitamin_a_retinol_equivalents_ug,thiamin_b1_mg,riboflavin_b2_mg,niacin_b3_mg,niacin_derived_from_tryptophan_mg,niacin_derived_equivalents_mg,pyridoxine_b6_mg,cobalamin_b12_ug,folate_natural_ug,folic_acid_ug,total_folates_ug,dietary_folate_equivalents_ug,vitamin_c_mg,cholecalciferol_d3_ug,ergocalciferol_d2_ug,25hydroxy_cholecalciferol_25oh_d3_ug,25hydroxy_ergocalciferol_25oh_d2_ug,vitamin_d3_equivalents_ug,alpha_tocopherol_mg,vitamin_e_mg,total_saturated_fatty_acids_equated_percentt,total_monounsaturated_fatty_acids_equated_percentt,c182w6_percentt,c183w3_percentt,c205w3_percentt,c225w3_percentt,c226w3_percentt,total_polyunsaturated_fatty_acids_equated_percentt,total_long_chain_omega_3_fatty_acids_equated_percentt,total_trans_fatty_acids_imputed_percentt,total_saturated_fatty_acids_equated_g,total_monounsaturated_fatty_acids_equated_g,c182w6_g,c183w3_g,c205w3_mg,c225w3_mg,c226w3_mg,total_polyunsaturated_fatty_acids_equated_g,total_long_chain_omega_3_fatty_acids_equated_mg,total_trans_fatty_acids_imputed_mg,caffeine_mg,cholesterol_mg,tryptophan_mggn,tryptophan_mg,fructose_g,glucose_g,sucrose_g,maltose_g,lactose_g,chloride_cl_mg,copper_cu_mg,fluoride_f_ug,manganese_mn_mg,sulphur_s_mg,alphacarotene_ug,cryptoxanthin_ug,c10_percentt,c12_percentt,c14_percentt,c15_percentt,c16_percentt,c17_percentt,c18_percentt,c20_percentt,c22_percentt,c24_percentt,c151_percentt,c161_percentt,c171_percentt,c181_percentt,c201_percentt,c221_percentt,c203w3_percentt,c204w6_percentt,c10_g,c12_g,c14_g,c15_g,c16_g,c17_g,c18_g,c20_g,c22_g,c24_g,c151_g,c161_g,c171_g,c181_g,c201_g,c221_g,c203w3_mg,c204w6_mg,galactose_g,chromium_cr_ug,molybdenum_mo_ug,nickel_ni_ug,pantothenic_acid_b5_mg,biotin_b7_ug,c6_percentt,c8_percentt,c6_g,c8_g,citric_acid_g,lactic_acid_g,malic_acid_g,quinic_acid_g,c4_percentt,c141_percentt,c241_percentt,c183w6_percentt,c202w6_percentt,c203w6_percentt,c224w6_percentt,c4_g,c141_g,c241_g,c183w6_mg,c202w6_mg,c203w6_mg,c224w6_mg,dextrin_g,alanine_mggn,arginine_mggn,aspartic_acid_mggn,cystine_plus_cysteine_mggn,glutamic_acid_mggn,glycine_mggn,histidine_mggn,isoleucine_mggn,leucine_mggn,lysine_mggn,methionine_mggn,phenylalanine_mggn,proline_mggn,serine_mggn,threonine_mggn,tyrosine_mggn,valine_mggn,alanine_mg,arginine_mg,aspartic_acid_mg,cystine_plus_cysteine_mg,glutamic_acid_mg,glycine_mg,histidine_mg,isoleucine_mg,leucine_mg,lysine_mg,methionine_mg,phenylalanine_mg,proline_mg,serine_mg,threonine_mg,tyrosine_mg,valine_mg,maltotrios_g,maltodextrin_g,acetic_acid_g,succinic_acid_g,tartaric_acid_g,aluminium_al_ug,antimony_sb_ug,arsenic_as_ug,cadmium_cd_ug,lead_pb_ug,mercury_hg_ug,tin_sn_ug,beta_tocopherol_mg,delta_tocopherol_mg,gamma_tocopherol_mg,propionic_acid_g,c221w11_percentt,c184w3_percentt,c222w6_percentt,c221w11_mg,c184w3_mg,c222w6_mg,oxalic_acid_g,xanthophyl_ug,cobalt_co_ug,resistant_starch_g,c11_percentt,c13_percentt,c21_percentt,c23_percentt,c11_g,c13_g,c21_g,c23_g,c19_percentt,c19_g,total_undifferentiated_fatty_acids_percentt,total_undifferentiated_fatty_acids_mass_basis_basis_mg,alpha_tocotrienol_mg,beta_tocotrienol_mg,delta_tocotrienol_mg,gamma_tocotrienol_mg,inulin_g,lutein_ug,lycopene_ug,raffinose_g,stachyose_g,sorbitol_g,shikimic_acid_g,mannitol_g,c204_percentt,c204_g,oligosaccharides_g,glycogen_g,c121_percentt,c162w4_percentt,c163_percentt,c183w4_percentt,c184w1_percentt,c202_percentt,c203_percentt,c204w3_percentt,c215w3_percentt,c222_percentt,c225w6_percentt,c121_g,c162w4_mg,c163_g,c183w4_g,c184w1_g,c202_mg,c203_mg,c204w3_mg,c215w3_g,c222_g,c225w6_g,c122_percentt,c122_g,glycerol_g,erythritol_g,maltitol_g,xylitol_g,polydextrose_g,fumaric_acid_g
F005142,"Lamb, with bone, shin, untrimmed, casseroled, no added fat",All solids & liquids per 100g,True,18102.0,965.0,965.0,56.8,32.0,5.12,11.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,3.19,23.0,304.0,239.0,25.8,75.0,8.73,6.0,0.0,0.0,6.0,0.017,0.189,3.22,4.77,7.99,0.06,2.3,15.0,0.0,15.0,15.0,0.0,0.2,0.0,0.2,0.0,1.51,0.3,0.28,,,,,,,,,,,5.2,4.2,0.24,0.19,0.0,30.73,0.0,0.48,30.729,764.77,0.0,79.0,,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.08,2.26,0.18,2.24,,0.0,,,0.16,,3.86,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.02,,28.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005143,"Lamb, with bone, shin, untrimmed, raw",All solids & liquids per 100g,True,18102.0,785.0,785.0,65.4,21.7,3.47,11.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.65,21.0,209.0,306.0,16.6,95.0,4.83,6.0,0.0,0.0,6.0,0.042,0.195,3.58,3.23,6.82,0.1,1.2,14.0,0.0,14.0,14.0,0.0,0.1,0.0,0.5,0.0,2.61,0.4,0.43,,,,,,,,,,,5.0,4.04,0.27,0.19,0.0,27.35,0.0,0.52,27.351,1006.95,0.0,69.0,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.08,2.15,0.18,2.14,,0.0,,,0.14,,3.81,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.01,,25.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005145,"Lasagne, beef, commercial, purchased frozen, baked",All solids & liquids per 100g,True,13509.0,572.0,555.0,69.3,6.6,1.06,6.6,1.4,2.1,0.0,1.6,0.3,0.3,10.2,11.8,11.8,60.0,3.9,1.0,9.0,104.0,150.0,4.5,290.0,1.0,28.0,130.0,136.0,51.0,0.02,0.1,2.0,0.68,2.68,0.11,0.2,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.72,55.9,35.2,7.7,1.2,0.0,0.0,0.0,8.9,0.0,2.8,3.47,2.18,0.48,0.07,0.0,0.0,0.0,0.55,0.0,174.95,0.0,16.0,38.0,40.0,0.7,0.5,0.4,,,540.0,0.086,100.0,0.2,80.0,13.0,0.0,1.6,1.9,7.0,0.9,26.7,0.9,12.5,0.2,0.0,0.0,0.0,2.3,0.4,31.7,0.0,0.0,0.0,0.0,0.1,0.12,0.43,0.06,1.66,0.06,0.78,0.01,0.0,0.0,0.0,0.14,0.02,1.97,0.0,0.0,0.0,0.0,,,,,0.07,3.3,1.3,0.7,0.08,0.04,,,,,2.2,0.8,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005146,"Lasagne, beef, homemade",All solids & liquids per 100g,True,13509.0,751.0,740.0,62.4,9.9,1.62,8.0,1.4,1.4,0.0,3.0,0.0,0.0,13.2,16.2,16.2,91.0,9.6,1.01,22.0,139.0,324.0,6.0,112.0,1.48,35.0,268.0,332.0,91.0,0.034,0.106,1.29,1.69,3.0,0.02,0.3,5.0,0.0,5.0,5.0,0.0,0.1,0.0,0.1,0.0,0.59,0.6,0.65,,,,,,,,,,,4.39,2.24,0.31,0.06,3.34,5.98,0.0,0.41,9.316,166.14,0.0,24.0,,99.0,0.8,0.8,0.3,0.0,1.1,,0.125,,0.282,,,,,,,,,,,,,,,,,,,,,,0.16,0.19,0.65,0.07,2.05,0.06,0.78,0.01,0.0,0.0,,0.16,0.0,2.0,0.01,0.0,0.0,8.2,,,,,0.26,,,,0.13,0.07,,,,,,,,,,,,0.22,0.06,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005162,"Leek, fresh, boiled, drained",All solids & liquids per 100g,True,24802.0,151.0,124.0,89.7,2.3,0.37,0.4,0.9,3.4,0.0,4.1,0.0,0.0,0.0,4.1,4.1,35.0,0.5,0.74,15.0,34.0,260.0,0.0,18.0,0.32,0.0,242.0,275.0,46.0,0.044,0.08,0.38,0.32,0.76,0.06,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.3,0.33,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,1.7,1.7,0.8,0.0,0.0,122.0,0.056,0.0,0.4,,55.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8,,,,,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,103.0,250.0,35.0,450.0,91.0,33.0,82.0,138.0,128.0,28.0,77.0,75.0,108.0,89.0,56.0,108.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005163,"Leek, fresh, fried, no added fat",All solids & liquids per 100g,True,24802.0,164.0,134.0,88.8,2.5,0.4,0.5,1.0,3.7,0.0,4.4,0.0,0.0,0.0,4.4,4.4,40.0,0.6,0.84,17.0,41.0,313.0,0.0,20.0,0.36,0.0,263.0,298.0,50.0,0.054,0.092,0.46,0.34,0.83,0.08,0.0,34.0,0.0,34.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.4,0.35,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,1.8,1.8,0.8,0.0,0.0,132.0,0.06,0.0,0.434,,60.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,111.0,271.0,38.0,488.0,99.0,36.0,89.0,149.0,139.0,30.0,83.0,81.0,116.0,96.0,61.0,116.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005164,"Leek, fresh, raw",All solids & liquids per 100g,True,24802.0,136.0,111.0,90.7,2.1,0.34,0.4,0.8,3.1,0.0,3.7,0.0,0.0,0.0,3.7,3.7,33.0,0.5,0.7,14.0,34.0,260.0,0.0,17.0,0.3,0.0,242.0,275.0,46.0,0.05,0.08,0.4,0.28,0.68,0.07,0.0,35.0,0.0,35.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.3,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,1.5,1.5,0.7,0.0,0.0,110.0,0.05,0.0,0.36,,55.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5,,,,,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,313.0,275.0,669.0,94.0,1206.0,244.0,88.0,219.0,369.0,344.0,75.0,206.0,200.0,288.0,238.0,150.0,288.0,105.0,92.0,225.0,32.0,405.0,82.0,30.0,74.0,124.0,116.0,25.0,69.0,67.0,97.0,80.0,50.0,97.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005172,"Lemon peel, raw",All solids & liquids per 100g,True,16302.0,121.0,37.0,81.6,1.5,0.24,0.3,0.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.8,15.0,12.0,160.0,0.7,6.0,0.25,0.0,7.0,30.0,5.0,0.06,0.08,0.4,0.13,0.53,0.17,0.0,13.0,0.0,13.0,13.0,129.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,28.06,7.91,45.3,18.7,0.0,0.0,0.0,64.03,0.0,0.0,0.07,0.02,0.11,0.04,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,31.0,8.0,,,,,,,0.092,,,,1.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005174,"Lemon, peeled, raw",All solids & liquids per 100g,True,16302.0,115.0,95.0,89.0,0.6,0.1,0.2,0.2,2.5,0.0,1.8,0.0,0.0,0.0,1.8,1.8,20.0,0.0,0.3,9.0,16.0,120.0,0.4,2.0,0.1,0.0,10.0,10.0,2.0,0.04,0.02,0.2,0.04,0.24,0.08,0.0,11.0,0.0,11.0,11.0,48.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.6,0.8,0.4,0.0,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,4.5,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005175,"Lemon, preserved",All solids & liquids per 100g,True,16804.0,102.0,74.0,77.4,0.7,0.11,0.2,11.9,3.5,0.0,1.3,0.0,0.0,0.0,1.3,1.3,40.0,2.3,0.35,9.0,14.0,114.0,0.7,4449.0,0.12,0.0,8.0,12.0,2.0,0.038,0.027,0.2,0.05,0.26,0.08,0.0,9.0,0.0,9.0,9.0,55.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,,,,,,,,,,,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005177,"Lentil, dried, boiled, drained",All solids & liquids per 100g,True,25101.0,385.0,346.0,74.4,7.3,1.17,0.5,0.6,4.1,0.0,0.5,0.0,0.0,11.4,11.9,11.9,15.0,0.0,1.63,21.0,66.0,144.0,2.4,1.0,0.44,0.0,6.0,6.0,1.0,0.072,0.003,0.33,0.89,1.37,0.07,0.0,14.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,,,,,,,,,,,0.07,0.1,0.2,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,637.0,851.0,80.0,1213.0,310.0,198.0,351.0,560.0,529.0,65.0,383.0,267.0,418.0,324.0,233.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005178,"Lentil, French, hulled, dry",All solids & liquids per 100g,True,25101.0,1353.0,1214.0,10.8,28.3,4.53,2.0,2.0,15.0,0.0,1.0,0.0,0.0,37.8,38.8,38.8,55.0,0.0,5.4,91.0,252.0,670.0,14.0,2.0,2.3,0.0,23.0,23.0,4.0,0.5,0.01,1.6,3.46,5.06,0.4,0.0,90.0,0.0,90.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,25.0,47.2,12.8,0.0,0.0,0.0,60.0,0.0,0.0,0.24,0.4,0.76,0.2,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,45.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,546.0,729.0,69.0,1039.0,266.0,170.0,301.0,480.0,453.0,56.0,328.0,229.0,358.0,278.0,200.0,344.0,1236.0,2472.0,3301.0,312.0,4704.0,1204.0,770.0,1363.0,2173.0,2051.0,254.0,1485.0,1037.0,1621.0,1259.0,906.0,1558.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005181,"Lentil, green, hulled, dry",All solids & liquids per 100g,True,25101.0,1330.0,1187.0,11.8,25.3,4.05,1.7,2.3,14.6,0.0,1.5,0.0,0.0,39.4,40.9,40.9,56.0,0.0,5.6,95.0,286.0,670.0,16.0,13.0,1.6,0.0,23.0,23.0,4.0,0.22,0.01,1.6,3.1,4.7,0.4,0.0,80.0,0.0,80.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,17.6,23.5,46.3,12.5,0.0,0.0,0.0,58.81,0.0,0.0,0.24,0.32,0.63,0.17,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,45.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,546.0,729.0,69.0,1039.0,266.0,170.0,301.0,480.0,453.0,56.0,328.0,229.0,358.0,278.0,200.0,344.0,1105.0,2210.0,2951.0,279.0,4206.0,1077.0,688.0,1218.0,1943.0,1834.0,227.0,1328.0,927.0,1449.0,1125.0,810.0,1392.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005182,"Lentil, hulled, dry",All solids & liquids per 100g,True,25101.0,1349.0,1212.0,10.5,25.5,4.08,1.9,2.1,14.4,0.0,1.7,0.0,0.0,40.1,41.8,41.8,60.0,0.1,6.7,93.0,259.0,670.0,10.0,6.0,1.83,0.0,27.0,27.0,4.0,0.387,0.013,1.67,3.12,4.79,0.37,0.0,80.0,0.0,80.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,,,,,,,,,,,0.24,0.35,0.7,0.19,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.0,2230.0,2978.0,282.0,4245.0,1087.0,694.0,1230.0,1961.0,1851.0,229.0,1340.0,936.0,1462.0,1136.0,817.0,1405.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005184,"Lentil, red, hulled, dry",All solids & liquids per 100g,True,25101.0,1364.0,1236.0,8.9,23.0,3.68,1.9,2.1,13.7,0.0,2.7,0.0,0.0,43.0,45.7,45.7,70.0,0.4,9.1,94.0,238.0,670.0,0.0,2.0,1.6,0.0,35.0,35.0,6.0,0.44,0.02,1.8,2.82,4.62,0.3,0.0,70.0,0.0,70.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.8,21.1,46.3,12.5,0.0,0.0,0.0,58.81,0.0,0.0,0.24,0.32,0.7,0.19,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,45.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,546.0,729.0,69.0,1039.0,266.0,170.0,301.0,480.0,453.0,56.0,328.0,229.0,358.0,278.0,200.0,344.0,1005.0,2009.0,2683.0,254.0,3824.0,979.0,626.0,1108.0,1766.0,1667.0,206.0,1207.0,843.0,1317.0,1023.0,736.0,1266.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005191,"Lettuce, cos, raw",All solids & liquids per 100g,True,24401.0,80.0,65.0,94.0,1.4,0.22,0.3,0.6,1.8,0.0,1.8,0.0,0.0,0.0,1.8,1.8,20.0,2.1,0.7,13.0,31.0,210.0,0.6,18.0,0.31,0.0,1210.0,1222.0,204.0,0.03,0.06,0.3,0.17,0.47,0.06,0.0,57.0,0.0,57.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,1.0,0.8,0.0,0.0,0.0,150.0,0.068,0.0,0.35,,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.1,11.0,0.0,2.2,,,,,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,189.0,163.0,1235.0,39.0,1165.0,151.0,103.0,181.0,242.0,179.0,52.0,151.0,94.0,238.0,231.0,97.0,222.0,42.0,36.0,277.0,9.0,261.0,34.0,23.0,40.0,54.0,40.0,12.0,34.0,21.0,53.0,52.0,22.0,50.0,,,,,,,0.0,0.4,1.0,0.8,0.0,0.3,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005192,"Lettuce, iceberg, raw",All solids & liquids per 100g,True,24401.0,60.0,52.0,96.2,1.0,0.16,0.0,0.4,1.1,0.0,2.1,0.0,0.0,0.0,2.1,2.1,18.0,0.0,0.26,9.0,29.0,170.0,0.0,12.0,0.21,0.0,28.0,28.0,5.0,0.06,0.03,0.0,0.11,0.11,0.0,0.0,87.0,0.0,87.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,1.1,1.0,0.0,0.0,0.0,,0.031,,0.13,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,2.0,,0.04,,,,,,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,189.0,163.0,1235.0,39.0,1165.0,151.0,103.0,181.0,242.0,179.0,52.0,151.0,94.0,238.0,231.0,97.0,222.0,30.0,26.0,198.0,6.0,186.0,24.0,16.0,29.0,39.0,29.0,8.0,24.0,15.0,38.0,37.0,16.0,36.0,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F005193,"Lettuce, mignonette, raw",All solids & liquids per 100g,True,24401.0,64.0,52.0,94.7,1.3,0.21,0.3,0.7,1.4,0.0,1.1,0.0,0.0,0.0,1.1,1.1,20.0,2.1,1.1,13.0,25.0,230.0,0.8,18.0,0.28,0.0,520.0,580.0,97.0,0.05,0.07,0.3,0.16,0.46,0.06,0.0,57.0,0.0,57.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.0,0.6,0.5,0.0,0.0,0.0,,0.077,,,,30.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.1,11.0,,,,,,,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,189.0,163.0,1235.0,39.0,1165.0,151.0,103.0,181.0,242.0,179.0,52.0,151.0,94.0,238.0,231.0,97.0,222.0,39.0,34.0,257.0,8.0,242.0,31.0,21.0,38.0,50.0,37.0,11.0,31.0,20.0,50.0,48.0,20.0,46.0,,,0.0,,,,0.0,0.4,1.0,0.8,0.0,0.3,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
